Time;Type;Volume;Symbol;Price;Volume;Time;Price;Commission;Swap;Profit
2026.07.08 09:31:00;Buy;0.02;XAUUSD;4129.07;0.02;2026.07.08 12:14:01;4055.55;;;-129.01
2026.07.08 09:01:01;Sell;0.04;EURUSD;1.14219;0.04;2026.07.08 09:14:01;1.14184;;;1.23
2026.07.08 09:01:01;Buy;0.02;XAUUSD;4126.98;0.02;2026.07.08 09:14:01;4130.13;;;5.52
2026.07.06 19:02:01;Sell;0.04;EURUSD;1.14264;0.04;2026.07.06 21:35:37;1.14417;;;-5.35
2026.07.06 19:02:01;Buy;0.02;XAUUSD;4144.93;0.02;2026.07.06 21:35:36;4165.17;;;35.38
2026.07.06 16:58:01;Buy;0.04;EURUSD;1.14107;0.04;2026.07.06 17:04:01;1.1415;;;1.51
2026.07.06 16:58:02;Sell;0.02;XAUUSD;4141.97;0.02;2026.07.06 17:04:00;4141.73;;;0.42
2026.07.01 11:23:00;Buy;0.04;EURUSD;1.13995;0.04;2026.07.01 16:42:00;1.13959;;;-1.26
2026.07.01 11:23:00;Sell;0.02;XAUUSD;3979.25;0.02;2026.07.01 16:42:00;4077.93;;;-173.17
2026.07.01 10:17:01;Buy;0.04;EURUSD;1.13963;0.04;2026.07.01 11:09:00;1.14012;;;1.72
2026.07.01 10:17:01;Sell;0.02;XAUUSD;3963.66;0.02;2026.07.01 11:09:00;3970.69;;;-12.33
2026.06.30 03:06:00;Buy;0.04;EURUSD;1.14198;0.04;2026.06.30 03:55:38;1.14137;;;-2.14
2026.06.30 03:06:01;Sell;0.02;XAUUSD;4007.26;0.02;2026.06.30 03:55:38;3988.47;;;32.92
2026.06.26 17:20:00;Buy;0.04;EURUSD;1.14211;0.04;2026.06.26 23:23:10;1.13907;;;-10.68
2026.06.26 17:20:00;Sell;0.02;XAUUSD;4087.87;0.02;2026.06.26 23:23:09;4069.96;;;31.44
2026.06.26 15:58:00;Sell;0.04;EURUSD;1.14276;0.04;2026.06.26 16:48:02;1.1418300000000001;;;3.26
2026.06.26 15:58:00;Buy;0.02;XAUUSD;4055.17;0.02;2026.06.26 16:48:02;4061.78;;;11.58
2026.06.24 16:33:00;Sell;0.04;EURUSD;1.13416;0.04;2026.06.24 16:42:00;1.1339;;;0.92
2026.06.24 16:33:00;Buy;0.02;XAUUSD;3992.14;0.02;2026.06.24 16:42:00;4008.65;;;29.12
2026.06.24 16:12:02;Sell;0.04;EURUSD;1.13245;0.04;2026.06.24 16:32:10;1.13412;;;-5.89
2026.06.24 16:12:02;Buy;0.02;XAUUSD;3969.34;0.02;2026.06.24 16:32:10;3990.08;;;36.58
2026.06.24 16:02:00;Sell;0.04;EURUSD;1.13266;0.04;2026.06.24 16:03:34;1.13299;;;-1.17
2026.06.24 16:02:00;Buy;0.02;XAUUSD;3974.35;0.02;2026.06.24 16:03:34;3992.03;;;31.21
2026.06.24 09:31:04;Buy;0.04;EURUSD;1.13648;0.04;2026.06.24 12:58:45;1.13464;;;-6.49
2026.06.24 09:31:04;Sell;0.02;XAUUSD;4085.73;0.02;2026.06.24 12:58:45;4064.98;;;36.57
2026.06.19 11:27:01;Sell;0.04;EURUSD;1.14593;0.04;2026.06.22 01:30:01;1.14653;;0.05;-2.09
2026.06.19 11:27:01;Buy;0.02;XAUUSD;4175.26;0.02;2026.06.22 01:30:01;4152.08;;-0.96;-40.44
2026.06.19 11:07:01;Sell;0.04;EURUSD;1.14539;0.04;2026.06.19 11:26:00;1.14606;;;-2.34
2026.06.19 11:07:01;Buy;0.02;XAUUSD;4158.85;0.02;2026.06.19 11:26:00;4177.6;;;32.72
2026.06.19 07:40:00;Buy;0.04;EURUSD;1.14365;0.04;2026.06.19 09:02:01;1.14337;;;-0.98
2026.06.19 07:40:01;Sell;0.02;XAUUSD;4141.64;0.02;2026.06.19 09:02:01;4136.55;;;8.9
2026.06.18 18:22:01;Sell;0.04;EURUSD;1.14804;0.04;2026.06.18 20:46:01;1.14654;;;5.23
2026.06.18 18:22:01;Buy;0.02;XAUUSD;4242.29;0.02;2026.06.18 20:46:00;4228.24;;;-24.51
2026.06.15 11:42:00;Buy;0.04;EURUSD;1.16013;0.04;2026.06.15 12:07:01;1.16088;;;2.58
2026.06.15 11:42:00;Sell;0.02;XAUUSD;4343.79;0.02;2026.06.15 12:07:01;4341.87;;;3.31
2026.06.15 04:34:00;Buy;0.04;EURUSD;1.15979;0.04;2026.06.15 06:41:01;1.16028;;;1.69
2026.06.15 04:34:01;Sell;0.02;XAUUSD;4311.67;0.02;2026.06.15 06:41:00;4324.23;;;-21.65
2026.06.12 17:34:00;Sell;0.04;EURUSD;1.15719;0.04;2026.06.12 17:53:34;1.15758;;;-1.35
2026.06.12 17:34:01;Buy;0.02;XAUUSD;4182.59;0.02;2026.06.12 17:53:34;4200.42;;;30.81
2026.06.12 17:04:00;Sell;0.04;EURUSD;1.1576;0.04;2026.06.12 17:19:01;1.1571;;;1.73
2026.06.12 17:04:01;Buy;0.02;XAUUSD;4195.61;0.02;2026.06.12 17:19:00;4192.97;;;-4.5600000000000005
2026.06.12 15:53:01;Buy;0.04;EURUSD;1.15632;0.04;2026.06.12 16:06:01;1.1568;;;1.6600000000000001
2026.06.12 15:53:01;Sell;0.02;XAUUSD;4198.68;0.02;2026.06.12 16:06:00;4196.63;;;3.54
2026.06.10 04:02:00;Sell;0.04;EURUSD;1.15407;0.04;2026.06.10 11:46:01;1.155;;;-3.22
2026.06.10 04:02:00;Buy;0.02;XAUUSD;4202.46;0.02;2026.06.10 11:46:00;4169.4;;;-57.25
2026.06.08 21:55:01;Buy;0.04;EURUSD;1.15333;0.04;2026.06.08 22:40:01;1.1533;;;-0.1
2026.06.08 21:55:01;Sell;0.02;XAUUSD;4334.39;0.02;2026.06.08 22:40:00;4325.88;;;14.76
2026.06.08 05:36:00;Sell;0.04;EURUSD;1.15276;0.04;2026.06.08 09:02:00;1.15206;;;2.43
2026.06.08 05:36:00;Buy;0.02;XAUUSD;4309.3;0.02;2026.06.08 09:02:00;4304.81;;;-7.8
2026.06.05 21:48:00;Sell;0.04;EURUSD;1.15221;0.04;2026.06.08 01:43:00;1.15139;;0.08;2.85
2026.06.05 21:48:01;Buy;0.02;XAUUSD;4318.33;0.02;2026.06.08 01:43:00;4325.35;;-0.94;12.19
2026.06.05 21:44:50;Sell;0.02;EURUSD;1.15222;0.02;2026.06.05 21:48:00;1.15231;;;-0.16
2026.06.05 21:44:50;Buy;0.02;XAUUSD;4317.09;0.02;2026.06.05 21:47:59;4318.34;;;2.17
2026.06.05 21:47:00;Sell;0.04;EURUSD;1.15213;0.04;2026.06.05 21:47:47;1.15231;;;-0.62
2026.06.05 21:47:00;Buy;0.02;XAUUSD;4316.61;0.02;2026.06.05 21:47:46;4319.13;;;4.37
2026.06.05 21:46:11;Sell;0.04;EURUSD;1.15226;0.04;2026.06.05 21:46:39;1.15231;;;-0.17
2026.06.05 21:46:12;Buy;0.02;XAUUSD;4317.19;0.02;2026.06.05 21:46:39;4317.13;;;-0.1
2026.06.05 20:32:00;Buy;0.04;EURUSD;1.15265;0.04;2026.06.05 21:13:01;1.15207;;;-2.01
2026.06.05 20:32:00;Sell;0.02;XAUUSD;4341.65;0.02;2026.06.05 21:13:00;4328.8;;;22.31
2026.06.04 17:46:00;Sell;0.04;EURUSD;1.16312;0.04;2026.06.04 18:40:00;1.16259;;;1.8199999999999998
2026.06.04 17:46:00;Buy;0.02;XAUUSD;4472.92;0.02;2026.06.04 18:40:00;4477.21;;;7.38
2026.06.04 11:56:01;Sell;0.04;EURUSD;1.16119;0.04;2026.06.04 14:30:33;1.164;;;-9.66
2026.06.04 11:56:01;Buy;0.02;XAUUSD;4464.7;0.02;2026.06.04 14:30:32;4491.79;;;46.55
2026.06.04 11:28:01;Sell;0.04;EURUSD;1.16101;0.04;2026.06.04 11:44:02;1.16079;;;0.76
2026.06.04 11:28:01;Buy;0.02;XAUUSD;4460.37;0.02;2026.06.04 11:44:02;4462.32;;;3.36
2026.06.04 10:39:00;Buy;0.04;EURUSD;1.16029;0.04;2026.06.04 11:03:00;1.16048;;;0.65
2026.06.04 10:39:01;Sell;0.02;XAUUSD;4466.99;0.02;2026.06.04 11:03:00;4465.12;;;3.22
2026.06.04 09:37:00;Sell;0.04;EURUSD;1.16143;0.04;2026.06.04 09:52:01;1.16096;;;1.62
2026.06.04 09:37:00;Buy;0.02;XAUUSD;4473.66;0.02;2026.06.04 09:52:00;4467.17;;;-11.18
2026.06.03 22:15:00;Buy;0.04;EURUSD;1.15988;0.04;2026.06.03 23:06:01;1.15976;;;-0.41
2026.06.03 22:15:01;Sell;0.02;XAUUSD;4449.78;0.02;2026.06.03 23:06:01;4440.13;;;16.64
2026.06.03 17:08:01;Buy;0.04;EURUSD;1.16034;0.04;2026.06.03 17:59:01;1.16109;;;2.58
2026.06.03 17:08:01;Sell;0.02;XAUUSD;4450.96;0.02;2026.06.03 17:59:00;4457.04;;;-10.47
2026.06.03 15:21:00;Buy;0.04;EURUSD;1.16109;0.04;2026.06.03 16:42:01;1.16049;;;-2.07
2026.06.03 15:21:00;Sell;0.02;XAUUSD;4461.46;0.02;2026.06.03 16:42:00;4445.73;;;27.11
2026.06.03 13:06:00;Sell;0.04;EURUSD;1.16208;0.04;2026.06.03 13:08:00;1.16193;;;0.52
2026.06.03 13:06:00;Buy;0.02;XAUUSD;4452.28;0.02;2026.06.03 13:08:00;4457.92;;;9.71
2026.06.03 04:24:00;Sell;0.04;EURUSD;1.16284;0.04;2026.06.03 05:30:00;1.16291;;;-0.24
2026.06.03 04:24:00;Buy;0.02;XAUUSD;4469.05;0.02;2026.06.03 05:30:00;4478.62;;;16.46
2026.06.02 19:42:00;Buy;0.04;EURUSD;1.16284;0.04;2026.06.02 21:46:00;1.16255;;;-1
2026.06.02 19:42:00;Sell;0.02;XAUUSD;4489.15;0.02;2026.06.02 21:46:00;4481.72;;;12.78
2026.06.02 17:36:01;Sell;0.04;EURUSD;1.16442;0.04;2026.06.02 18:06:01;1.16398;;;1.51
2026.06.02 17:36:01;Buy;0.02;XAUUSD;4502.14;0.02;2026.06.02 18:06:01;4503.34;;;2.06
2026.06.02 14:37:01;Sell;0.04;EURUSD;1.16475;0.04;2026.06.02 16:51:00;1.16424;;;1.75
2026.06.02 14:37:01;Buy;0.02;XAUUSD;4527.94;0.02;2026.06.02 16:51:00;4513.52;;;-24.77
2026.06.02 13:21:01;Buy;0.04;EURUSD;1.16401;0.04;2026.06.02 13:31:01;1.16422;;;0.72
2026.06.02 13:21:01;Sell;0.02;XAUUSD;4528.39;0.02;2026.06.02 13:31:01;4527.99;;;0.69
2026.06.02 12:14:01;Buy;0.04;EURUSD;1.16413;0.04;2026.06.02 12:28:01;1.16425;;;0.41
2026.06.02 12:14:01;Sell;0.02;XAUUSD;4533.4;0.02;2026.06.02 12:28:01;4528.76;;;7.97
2026.05.28 17:19:00;Sell;0.02;EURUSD;1.16532;0.02;2026.05.28 17:46:06;1.1655;;;-0.31
2026.05.28 17:19:00;Buy;0.02;XAUUSD;4468.7;0.02;2026.05.28 17:46:06;4478.53;;;16.87
2026.05.28 16:00:00;Sell;0.02;EURUSD;1.16363;0.02;2026.05.28 17:09:30;1.16302;;;1.05
2026.05.28 16:00:01;Buy;0.02;XAUUSD;4431.19;0.02;2026.05.28 17:09:30;4440.34;;;15.74
2026.05.28 15:55:00;Sell;0.02;EURUSD;1.16349;0.02;2026.05.28 15:59:27;1.16366;;;-0.29
2026.05.28 15:55:00;Buy;0.02;XAUUSD;4421.2;0.02;2026.05.28 15:59:27;4432.42;;;19.29
2026.05.28 15:51:00;Sell;0.02;EURUSD;1.16324;0.02;2026.05.28 15:54:24;1.16364;;;-0.69
2026.05.28 15:51:00;Buy;0.02;XAUUSD;4411.05;0.02;2026.05.28 15:54:24;4420.73;;;16.64
2026.05.28 15:39:00;Sell;0.02;EURUSD;1.16331;0.02;2026.05.28 15:50:12;1.16341;;;-0.17
2026.05.28 15:39:00;Buy;0.02;XAUUSD;4401.92;0.02;2026.05.28 15:50:12;4411.24;;;16.02
2026.05.28 15:16:00;Sell;0.02;EURUSD;1.16186;0.02;2026.05.28 15:38:55;1.16339;;;-2.63
2026.05.28 15:16:01;Buy;0.02;XAUUSD;4391.36;0.02;2026.05.28 15:38:55;4402.29;;;18.79
2026.05.28 14:54:00;Sell;0.02;EURUSD;1.16139;0.02;2026.05.28 15:15:10;1.16196;;;-0.98
2026.05.28 14:54:01;Buy;0.02;XAUUSD;4382.99;0.02;2026.05.28 15:15:09;4392.89;;;17.04
2026.05.28 11:53:00;Sell;0.02;EURUSD;1.16155;0.02;2026.05.28 13:08:03;1.16097;;;1
2026.05.28 11:53:00;Buy;0.02;XAUUSD;4391.13;0.02;2026.05.28 13:08:03;4396.6;;;9.42
2026.05.28 10:15:00;Sell;0.02;EURUSD;1.16161;0.02;2026.05.28 11:16:00;1.16102;;;1.02
2026.05.28 10:15:00;Buy;0.02;XAUUSD;4389.26;0.02;2026.05.28 11:16:00;4394.22;;;8.54
2026.05.26 12:09:06;Sell;0.02;EURUSD;1.16366;0.02;2026.05.26 13:27:59;1.16419;;;-0.91
2026.05.26 12:09:06;Buy;0.02;XAUUSD;4523.43;0.02;2026.05.26 13:27:59;4533.37;;;17.08
2026.05.26 11:03:01;Sell;0.02;EURUSD;1.16374;0.02;2026.05.26 12:04:01;1.16338;;;0.62
2026.05.26 11:03:02;Buy;0.02;XAUUSD;4535.63;0.02;2026.05.26 12:04:01;4523.73;;;-20.46
2026.05.26 10:31:01;Sell;0.02;EURUSD;1.16357;0.02;2026.05.26 10:57:46;1.16382;;;-0.43
2026.05.26 10:31:01;Buy;0.02;XAUUSD;4527.86;0.02;2026.05.26 10:57:46;4537.75;;;17
2026.05.26 10:06:00;Buy;0.02;EURUSD;1.16255;0.02;2026.05.26 10:11:01;1.1631;;;0.95
2026.05.26 10:06:01;Sell;0.02;XAUUSD;4530.8;0.02;2026.05.26 10:11:01;4528.97;;;3.15
2026.05.26 09:31:00;Sell;0.02;EURUSD;1.16355;0.02;2026.05.26 10:04:01;1.16329;;;0.45
2026.05.26 09:31:00;Buy;0.02;XAUUSD;4531.38;0.02;2026.05.26 10:04:00;4531.37;;;-0.02
2026.05.22 17:32:01;Sell;0.02;EURUSD;1.1599;0.02;2026.05.22 17:41:00;1.15989;;;0.02
2026.05.22 17:32:01;Buy;0.02;XAUUSD;4499.25;0.02;2026.05.22 17:41:00;4504.94;;;9.81
2026.05.22 14:38:01;Buy;0.02;EURUSD;1.15978;0.02;2026.05.22 15:41:00;1.16001;;;0.4
2026.05.22 14:38:01;Sell;0.02;XAUUSD;4517.75;0.02;2026.05.22 15:41:00;4517.16;;;1.02
2026.05.21 16:34:00;Buy;0.02;EURUSD;1.15844;0.02;2026.05.21 20:18:00;1.1615199999999999;;;5.3
2026.05.21 16:34:00;Sell;0.02;XAUUSD;4491.67;0.02;2026.05.21 20:18:00;4534.68;;;-74.05
2026.05.21 16:10:01;Buy;0.02;EURUSD;1.15946;0.02;2026.05.21 16:33:32;1.15832;;;-1.97
2026.05.21 16:10:01;Sell;0.02;XAUUSD;4504.69;0.02;2026.05.21 16:33:32;4493.69;;;18.99
2026.05.21 16:06:00;Buy;0.02;EURUSD;1.15993;0.02;2026.05.21 16:09:35;1.1593;;;-1.09
2026.05.21 16:06:01;Sell;0.02;XAUUSD;4512.19;0.02;2026.05.21 16:09:35;4502.63;;;16.49
2026.05.21 14:55:00;Buy;0.02;EURUSD;1.16029;0.02;2026.05.21 15:46:01;1.16071;;;0.72
2026.05.21 14:55:00;Sell;0.02;XAUUSD;4514.32;0.02;2026.05.21 15:46:00;4516.07;;;-3.02
2026.05.19 16:30:00;Sell;0.02;EURUSD;1.1605699999999999;0.02;2026.05.19 16:54:32;1.16125;;;-1.17
2026.05.19 16:30:01;Buy;0.02;XAUUSD;4492.21;0.02;2026.05.19 16:54:32;4502.45;;;17.64
2026.05.19 15:34:00;Buy;0.02;EURUSD;1.16197;0.02;2026.05.19 16:00:31;1.16158;;;-0.67
2026.05.19 15:34:01;Sell;0.02;XAUUSD;4544.22;0.02;2026.05.19 16:00:30;4534.2;;;17.25
2026.05.18 17:38:01;Sell;0.02;EURUSD;1.16454;0.02;2026.05.18 20:06:20;1.16525;;;-1.22
2026.05.18 17:38:01;Buy;0.02;XAUUSD;4547.83;0.02;2026.05.18 20:06:20;4558.07;;;17.58
2026.05.15 21:03:00;Buy;0.02;EURUSD;1.16254;0.02;2026.05.15 22:55:03;1.1620300000000001;;;-0.88
2026.05.15 21:03:00;Sell;0.02;XAUUSD;4558.18;0.02;2026.05.15 22:55:03;4548.1;;;17.35
2026.05.15 17:47:01;Buy;0.02;EURUSD;1.16245;0.02;2026.05.15 18:39:00;1.16252;;;0.12
2026.05.15 17:47:01;Sell;0.02;XAUUSD;4551.06;0.02;2026.05.15 18:39:00;4544.3;;;11.63
2026.05.15 15:38:01;Buy;0.02;EURUSD;1.16236;0.02;2026.05.15 16:01:00;1.16253;;;0.29
2026.05.15 15:38:01;Sell;0.02;XAUUSD;4549.68;0.02;2026.05.15 16:01:00;4542.82;;;11.8
2026.05.15 13:54:00;Sell;0.02;EURUSD;1.16522;0.02;2026.05.15 14:43:00;1.16351;;;2.94
2026.05.15 13:54:00;Buy;0.02;XAUUSD;4571.48;0.02;2026.05.15 14:43:00;4551.87;;;-33.71
2026.05.15 13:23:00;Sell;0.02;EURUSD;1.16384;0.02;2026.05.15 13:53:38;1.1656;;;-3.02
2026.05.15 13:23:01;Buy;0.02;XAUUSD;4561.26;0.02;2026.05.15 13:53:37;4572.39;;;19.1
2026.05.15 12:11:00;Buy;0.02;EURUSD;1.16226;0.02;2026.05.15 12:49:12;1.16222;;;-0.07
2026.05.15 12:11:01;Sell;0.02;XAUUSD;4548.19;0.02;2026.05.15 12:49:12;4538.77;;;16.21
2026.05.15 12:06:00;Buy;0.02;EURUSD;1.16299;0.02;2026.05.15 12:10:16;1.16215;;;-1.45
2026.05.15 12:06:00;Sell;0.02;XAUUSD;4562.67;0.02;2026.05.15 12:10:16;4551.07;;;19.96
2026.05.15 09:08:00;Sell;0.02;EURUSD;1.1642000000000001;0.02;2026.05.15 09:16:00;1.16411;;;0.15
2026.05.15 09:08:00;Buy;0.02;XAUUSD;4566.67;0.02;2026.05.15 09:16:00;4572.55;;;10.1
2026.05.15 08:26:01;Sell;0.02;EURUSD;1.16466;0.02;2026.05.15 08:53:00;1.16373;;;1.6
2026.05.15 08:26:01;Buy;0.02;XAUUSD;4584.78;0.02;2026.05.15 08:53:00;4570.77;;;-24.08
2026.05.15 03:31:00;Sell;0.02;EURUSD;1.16577;0.02;2026.05.15 04:42:00;1.16502;;;1.29
2026.05.15 03:31:00;Buy;0.02;XAUUSD;4624.37;0.02;2026.05.15 04:42:00;4619.68;;;-8.05
2026.05.12 22:46:00;Buy;0.02;EURUSD;1.17425;0.02;2026.05.13 03:59:01;1.17378;;-0.14;-0.8
2026.05.12 22:46:01;Sell;0.02;XAUUSD;4709.4;0.02;2026.05.13 03:59:00;4715.33;;0.81;-10.1
2026.05.12 18:23:00;Sell;0.02;EURUSD;1.17255;0.02;2026.05.12 18:28:14;1.1724999999999999;;;0.09
2026.05.12 18:23:01;Buy;0.02;XAUUSD;4645.51;0.02;2026.05.12 18:28:14;4654.89;;;16
2026.05.12 17:05:00;Buy;0.02;EURUSD;1.173;0.02;2026.05.12 17:29:01;1.17315;;;0.26
2026.05.12 17:05:00;Sell;0.02;XAUUSD;4690.27;0.02;2026.05.12 17:29:00;4683.32;;;11.85
2026.05.12 16:50:00;Buy;0.02;EURUSD;1.17296;0.02;2026.05.12 16:58:24;1.17291;;;-0.09
2026.05.12 16:50:00;Sell;0.02;XAUUSD;4691.93;0.02;2026.05.12 16:58:24;4682.27;;;16.47
2026.05.08 04:04:00;Buy;0.02;EURUSD;1.17294;0.02;2026.05.08 07:44:01;1.17313;;;0.32
2026.05.08 04:04:00;Sell;0.02;XAUUSD;4712.07;0.02;2026.05.08 07:44:01;4709.69;;;4.06
2026.05.07 23:57:01;Buy;0.02;EURUSD;1.17276;0.02;2026.05.08 01:37:02;1.17272;;-0.14;-0.07
2026.05.07 23:57:01;Sell;0.02;XAUUSD;4688.65;0.02;2026.05.08 01:37:02;4688.42;;0.83;0.39
2026.05.07 22:20:00;Buy;0.02;EURUSD;1.17409;0.02;2026.05.07 23:56:11;1.17283;;;-2.15
2026.05.07 22:20:00;Sell;0.02;XAUUSD;4701.79;0.02;2026.05.07 23:56:11;4690.95;;;18.48
2026.05.07 20:34:00;Buy;0.02;EURUSD;1.17403;0.02;2026.05.07 22:08:00;1.1753;;;2.16
2026.05.07 20:34:00;Sell;0.02;XAUUSD;4694.36;0.02;2026.05.07 22:08:00;4710.79;;;-27.96
2026.05.07 11:28:00;Sell;0.02;EURUSD;1.17689;0.02;2026.05.07 13:49:03;1.17683;;;0.1
2026.05.07 11:28:00;Buy;0.02;XAUUSD;4738.64;0.02;2026.05.07 13:49:02;4737.08;;;-2.65
2026.05.06 17:16:00;Buy;0.02;EURUSD;1.1747;0.02;2026.05.06 17:29:25;1.17466;;;-0.07
2026.05.06 17:16:01;Sell;0.02;XAUUSD;4716.56;0.02;2026.05.06 17:29:25;4707.05;;;16.19
2026.05.06 13:55:00;Sell;0.02;EURUSD;1.17944;0.02;2026.05.06 15:24:01;1.17566;;;6.43
2026.05.06 13:55:01;Buy;0.02;XAUUSD;4721.65;0.02;2026.05.06 15:24:00;4682.03;;;-67.41
2026.05.06 13:42:00;Sell;0.02;EURUSD;1.17753;0.02;2026.05.06 13:54:07;1.17967;;;-3.63
2026.05.06 13:42:00;Buy;0.02;XAUUSD;4710.94;0.02;2026.05.06 13:54:06;4722.89;;;20.26
2026.05.06 12:01:00;Sell;0.02;EURUSD;1.17599;0.02;2026.05.06 13:41:17;1.17774;;;-2.9699999999999998
2026.05.06 12:01:00;Buy;0.02;XAUUSD;4703;0.02;2026.05.06 13:41:17;4714.97;;;20.33
2026.05.06 11:51:01;Sell;0.02;EURUSD;1.17592;0.02;2026.05.06 12:00:18;1.17641;;;-0.83
2026.05.06 11:51:01;Buy;0.02;XAUUSD;4696.04;0.02;2026.05.06 12:00:18;4706.93;;;18.52
2026.05.06 11:34:00;Sell;0.02;EURUSD;1.17454;0.02;2026.05.06 11:50:25;1.17556;;;-1.74
2026.05.06 11:34:00;Buy;0.02;XAUUSD;4677.78;0.02;2026.05.06 11:50:25;4688.63;;;18.46
